OID,CID,POINT_X,POINT_Y
8062,1,28.85664343,44.44085432
8063,1,30.12047505,45.45501846
8064,1,29.81770472,45.00111826
8065,1,29.94119599,44.23627546
8066,1,29.88815925,44.93670498
8067,1,29.9201128,44.87640495
8068,1,29.01137091,44.2223972
8069,1,29.90097918,45.40422585
8070,1,29.60387904,44.70363787
8071,1,29.87027665,44.68939613
8072,1,29.56005648,44.1635001
8073,1,29.47003571,44.22655835
8074,1,30.00073946,45.31797078
8075,1,30.11652705,45.27878457
8076,1,30.28568177,44.69467552
8077,1,29.7193678,44.76931833
8078,1,30.22654954,44.82857518
8079,1,29.28745225,44.7345687
8080,1,28.96520871,44.37258949
8081,1,29.19083294,44.33899774
8082,1,29.54875607,44.35821362
8083,1,29.75018283,44.91133731
8084,1,29.88226425,44.51378221
8085,1,29.91336728,44.19482915
8086,1,29.96159133,44.5858172
8087,1,30.02622553,44.26201157
8088,1,29.72312003,44.189548
8089,1,30.49328882,44.81916872
8090,1,30.1534505,44.1703668
8091,1,30.22062494,44.25005183
8092,1,30.24325562,44.74911761
8093,1,30.00066436,45.20440388
8094,1,30.41312626,44.46163374
8095,1,29.13125089,44.23266833
8096,1,30.49989788,45.10520023
8097,1,29.24440969,44.54735706
8098,1,29.8326056,44.58270518
8099,1,30.21790102,45.0663138
8100,1,29.89337021,45.42464725
8101,1,29.2654587,44.32954983
8102,1,29.98782183,44.37206707
8103,1,30.04365423,44.82405269
8104,1,30.25390111,44.78093179
8105,1,29.92404292,44.53195059
8106,1,29.23817645,44.10399943
8107,1,30.35372835,44.44577799
8108,1,30.13616029,44.40646749
8109,1,28.84559505,44.31006788
8110,1,30.0580712,44.70243466
8111,1,30.37485056,44.81402368
8112,1,29.9953032,44.87334313
8113,1,29.6387681,44.57549764
8114,1,29.84925305,44.54580929
8115,1,28.88852263,44.3672086
8116,1,29.23189215,44.31542995
8117,1,29.39945866,44.06835703
8118,1,30.23345727,44.96810741
8119,1,30.485383,44.8167907
8120,1,30.29677666,44.8539274
8121,1,30.44507904,45.02064534
8122,1,29.94221215,44.42459434
8123,1,29.28713423,44.41834641
8124,1,30.27808217,44.93182543
8125,1,30.18094681,45.35963058
8126,1,29.1293963,44.53169819
8127,1,30.29693164,45.37292122
8128,1,30.50980385,45.20053925
8129,1,30.0026672,45.31456251
8130,1,30.30008542,44.30478918
8131,1,29.94884858,45.03174185
8132,1,29.58974271,44.75293411
8133,1,29.78010181,44.51635222
8134,1,29.90710935,45.4871615
8135,1,30.55228727,44.73419538
8136,1,30.35687565,45.44120687
8137,1,30.44079508,44.70474371
8138,1,30.08380159,44.69746092
8139,1,30.09107204,44.90392097
8140,1,29.1003807,44.67564088
8141,1,29.21468761,44.32441532
8142,1,28.88493951,44.31861782
8143,1,29.53808078,44.59675268
8144,1,29.72893412,44.52923142
8145,1,29.50121278,44.51127541
8146,1,29.45309089,44.4707306
8147,1,29.13927085,44.52199807
8148,1,30.02004231,45.0017532
8149,1,30.01192002,44.51368981
8150,1,30.38361421,45.12807439
8151,1,30.1541438,45.27307482
8152,1,30.060858,44.40696779
8153,1,30.11657813,44.79357995
8154,1,30.10028564,44.97966181
8155,1,30.07830473,45.21450802
8156,1,30.10536635,44.75598019
8157,1,29.54395809,44.80407174
8158,1,29.98913734,44.25049824
8159,1,29.74442272,44.08826232
8160,1,29.81179123,45.28905533
8161,1,29.69316212,44.60101496
8162,1,29.69023316,44.44585218
8163,1,30.20178846,44.51471352
8164,1,30.3035989,45.02253689
8165,1,30.47175745,44.95628493
8166,1,29.96245619,45.2494024
8167,1,29.11896357,44.16163548
8168,1,30.21545107,44.70786296
8169,1,30.40469756,44.68012987
8170,1,30.54850725,44.87375149
8171,1,30.00120571,44.72243145
8172,1,30.31150342,44.26952204
8173,1,30.02820849,45.14394404
8174,1,29.64002663,44.27582441
8175,1,30.27211169,45.27949079
8176,1,30.2858815,44.25225078
8177,1,29.3082723,44.1003961
8178,1,30.1338012,44.40074006
8179,1,30.09148936,44.79289202
8180,1,29.97371423,44.53948646
8181,1,30.22162227,44.86096493
8182,1,29.07069459,44.44317023
8183,1,30.34831005,45.22535838
8184,1,28.92191779,44.42560091
8185,1,29.38720151,44.65938207
8186,1,30.39920317,45.05719742
8187,1,30.49352775,44.47069256
8188,1,29.58554234,44.47633871
8189,1,30.4650294,45.05753171
8190,1,29.69622434,44.40848926
8191,1,30.19793989,44.39574499
8192,1,30.15286161,44.81775242
8193,1,29.81910556,44.79768751
8194,1,30.41960695,45.0845989
8195,1,30.50037518,45.03722196
8196,1,29.83291304,44.9614671
8197,1,30.13847235,44.74337516
8198,1,29.29322066,44.60192884
8199,1,30.62348761,44.87871438
8200,1,30.25042588,45.02117368
8201,1,29.26525107,44.55003007
8202,1,30.02112654,45.25497204
8203,1,30.54647278,44.74495875
8204,1,30.39933876,44.92022305
8205,1,29.61529112,44.33942594
8206,1,30.53877582,44.9453435
8207,1,30.33371424,44.47376158
8208,1,30.04516253,45.45996564
8209,1,29.71246054,44.76525486
8210,1,30.12997378,45.38188028
8211,1,29.7346546,45.1789575
8212,1,30.30418711,45.27532707
8213,1,29.72627405,44.75943534
8214,1,29.99706096,44.37631588
8215,1,29.24599994,44.3848442
8216,1,30.50951361,45.26301726
8217,1,28.88682837,44.40195225
8218,1,29.38833094,44.29768563
8219,1,29.27901618,44.21889012
8220,1,29.47878,44.48361782
8221,1,29.97942756,45.23063611
8222,1,30.22106868,45.02105709
8223,1,29.55438525,44.09609352
8224,1,30.1078001,44.51817979
8225,1,29.95553386,44.89392614
8226,1,29.60080618,44.62764682
8227,1,29.27899923,44.31435147
8228,1,29.69124689,44.98225161
8229,1,30.11194791,45.08880589
8230,1,29.62784414,44.55856813
8231,1,30.32128923,44.58734837
8232,1,30.09821993,45.39929877
8233,1,29.30399262,44.0970964
8234,1,29.32132969,44.37426269
8235,1,30.28644802,45.19795534
8236,1,29.60872271,44.45072375
8237,1,29.92447541,45.00672627
8238,1,30.45429743,44.71997759
8239,1,29.78964349,44.2642327
8240,1,30.33659189,44.50499264
8241,1,30.24803253,44.91472557
8242,1,29.85442299,45.36203238
8243,1,29.05995729,44.4819183
8244,1,29.85231054,45.45104021
8245,1,29.73689237,44.44830894
8246,1,29.37541865,44.47472028
8247,1,29.63086352,44.66516866
8248,1,30.18127775,45.27525131
8249,1,29.40888656,44.31012615
8250,1,30.05738289,44.5931125
8251,1,30.25261175,45.37736427
8252,1,30.25420875,44.34275829
8253,1,29.78941376,44.7754376
8254,1,29.83445987,45.27197271
8255,1,30.32875085,45.48476299
8256,1,29.40142138,44.60095948
8257,1,29.70627172,44.7474211
8258,1,30.21281951,44.99950116
8259,1,29.84413967,44.98930414
8260,1,29.72441545,44.15608695
8261,1,29.37325609,44.10606365
8262,1,29.52392363,44.10171034
8263,1,30.24342817,44.37734635
8264,1,29.44660758,44.4992558
8265,1,29.84727391,44.53770222
8266,1,29.83572931,44.50021932
8267,1,30.41600594,45.06160921
8268,1,28.99772829,44.46964839
8269,1,30.37953849,44.94758956
8270,1,29.7555816,44.29351657
8271,1,30.52049393,45.26484503
8272,1,29.44931898,44.10293212
8273,1,29.16956003,44.5712729
8274,1,29.33451789,44.78443733
8275,1,30.47479769,45.10103472
8276,1,30.01466757,45.45405501
8277,1,29.26708345,44.55453223
8278,1,29.97701556,45.48180329
8279,1,30.17881671,44.50763289
8280,1,30.08823835,44.52897352
8281,1,29.87768223,45.44286611
8282,1,29.01632755,44.52091765
8283,1,29.46707688,44.07243542
8284,1,29.45814122,44.31354343
8285,1,30.03054939,45.06084195
8286,1,29.82653903,44.20141907
8287,1,29.43162383,44.14993006
8288,1,29.8130417,44.73166994
8289,1,30.13770522,44.78309345
8290,1,30.54184003,44.96868263
8291,1,30.10098398,44.28535354
8292,1,29.59780901,44.72293183
8293,1,29.99123432,45.49352119
8294,1,29.19539719,44.65267024
8295,1,30.03711206,44.30066246
8296,1,30.28237834,45.42792505
8297,1,30.3455803,45.47084924
8298,1,30.13753321,44.85635857
8299,1,30.31052385,44.44121051
8300,1,29.49745536,44.34399874
8301,1,29.93521797,45.41184572
8302,1,29.90963981,45.13053554
8303,1,30.55659629,45.11251498
8304,1,30.13074856,45.36329942
8305,1,29.49361986,44.43196287
8306,1,30.32940045,44.2935828
8307,1,30.05087268,44.52007848
8308,1,30.18163394,44.44024058
8309,1,30.11883714,45.43631269
8310,1,29.43032209,44.27731456
8311,1,30.30974147,45.39614514
8312,1,30.41071071,44.53555026
8313,1,28.95967152,44.23606395
8314,1,30.18735792,45.42898889
8315,1,29.01088798,44.33659385
8316,1,29.91445258,44.5960289
8317,1,29.82240299,44.36545622
8318,1,29.05291965,44.21292865
8319,1,29.99984168,44.48723202
8320,1,29.76523755,44.71930963
8321,1,30.3887014,45.23335726
8322,1,30.20340841,45.36852543
8323,1,30.60169354,44.95292994
8324,1,29.81794648,44.65712471
8325,1,29.1080713,44.25067583
8326,1,30.00219273,44.36240345
8327,1,28.95506166,44.45099702
8328,1,29.44685298,44.61820129
8329,1,29.33188475,44.71614743
8330,1,29.63068789,44.15019581
8331,1,28.93575565,44.37934387
8332,1,30.55383109,44.71909674
8333,1,29.30080873,44.77055751
8334,1,29.97617146,44.7127678
8335,1,29.07615868,44.49561279
8336,1,30.4540689,45.18916574
8337,1,30.05490875,45.42530432
8338,1,29.20551273,44.29284416
8339,1,29.64733843,44.18483963
8340,1,29.40890633,44.76288489
8341,1,30.55122307,45.22896579
8342,1,30.43952697,45.16564432
8343,1,29.65465197,44.34946849
8344,1,29.48885719,44.45539261
8345,1,29.67769093,44.22363246
8346,1,30.15175229,44.83343338
8347,1,30.29616539,44.71370393
8348,1,29.13864938,44.22083287
8349,1,30.38463826,44.34830179
8350,1,30.02039547,44.60333013
8351,1,28.92656231,44.54969688
8352,1,29.4392348,44.28005411
8353,1,29.72287035,44.68118521
8354,1,29.74686484,44.13605182
8355,1,29.51831088,44.39959733
8356,1,29.9344355,45.05929558
8357,1,29.726885,44.22203872
8358,1,29.75878258,44.53753004
8359,1,28.90608432,44.52327245
8360,1,30.04838849,44.77492437
8361,1,29.03441878,44.18537405
8362,1,30.41358645,44.99789942
8363,1,30.55785911,44.58102173
8364,1,30.16176038,44.59173752
8365,1,30.10355492,45.35320302
8366,1,30.01670513,45.39646562
8367,1,28.91786078,44.24667759
8368,1,29.26998506,44.73029568
8369,1,29.7347215,44.65718689
8370,1,30.41792463,44.44158716
8371,1,29.88494983,44.88201623
8372,1,29.67905398,44.64703068
8373,1,30.31757903,44.6498537
8374,1,29.45384714,44.36917803
8375,1,29.12689438,44.51909416
8376,1,28.99390676,44.34918472
8377,1,29.56369192,44.52030138
8378,1,29.95626393,45.08270805
8379,1,30.21352678,44.77771135
8380,1,29.28246806,44.58465423
8381,1,29.81417465,44.60298785
8382,1,30.32811174,44.52078799
8383,1,29.88095604,44.86405987
8384,1,30.11048432,44.82627017
8385,1,30.10324341,45.0393844
8386,1,29.44502933,44.13030008
8387,1,28.95890057,44.36084986
8388,1,29.57187994,44.20476165
8389,1,30.49579828,45.05821719
8390,1,29.64340766,44.22576231
8391,1,29.05213565,44.29173
8392,1,29.14531502,44.33968902
8393,1,30.05547305,44.69640787
8394,1,28.90484185,44.50368708
8395,1,30.55737009,44.91742752
8396,1,30.37418037,44.72594861
8397,1,30.39751422,44.80449044
8398,1,29.14426247,44.22007138
8399,1,30.58282181,44.66269392
8400,1,29.26736153,44.22271451
8401,1,30.32197303,45.21846678
8402,1,30.35905291,44.42744005
8403,1,29.60362652,44.69133272
8404,1,30.41670371,44.85118161
8405,1,30.10512978,45.20535118
8406,1,30.40414994,44.8027586
8407,1,29.93820572,44.8534591
8408,1,30.40190656,44.39527454
8409,1,29.75713188,44.58524896
8410,1,29.96797963,44.48363808
8411,1,29.03461218,44.33833445
8412,1,29.69546233,44.33270125
8413,1,30.32742673,45.05417695
8414,1,30.00491384,44.39182348
8415,1,30.4113603,45.04824603
8416,1,29.77787106,44.67389829
8417,1,30.39896133,44.51711987
8418,1,29.85364533,45.30253942
8419,1,30.33265515,45.37834941
8420,1,29.93713326,44.25789337
8421,1,30.41615211,44.41228932
8422,1,29.32066997,44.56351919
8423,1,30.40193102,44.92471864
8424,1,30.21867442,45.17295998
8425,1,29.05002537,44.22591638
8426,1,29.9660614,44.79719996
8427,1,30.32645604,44.71441685
8428,1,29.51448756,44.58402424
8429,1,29.92837471,44.97923462
8430,1,30.50346261,44.58182626
8431,1,29.82943693,44.15368241
8432,1,29.62030821,44.34101168
8433,1,30.37540971,44.68501366
8434,1,29.83957969,44.61921258
8435,1,29.50140903,44.74576148
8436,1,29.59469439,44.52116734
8437,1,29.98951792,44.10154415
8438,1,29.8841786,44.53655853
8439,1,28.99683074,44.52462573
8440,1,29.62006576,44.54234865
8441,1,30.3595479,44.51144012
8442,1,29.97081912,44.37277408
8443,1,29.4881251,44.58059359
8444,1,29.83654315,44.52191169
8445,1,29.90252276,45.23649396
8446,1,30.13341324,45.32151561
8447,1,29.55263441,44.22507178
8448,1,29.93682819,44.18181845
8449,1,29.42423197,44.08205549
8450,1,29.86551486,44.67620449
8451,1,29.86113763,44.90652838
8452,1,29.98922349,45.02950468
8453,1,30.37490193,45.39109974
8454,1,30.46999213,44.86958904
8455,1,30.34524189,44.56497921
8456,1,29.99652525,44.58368371
8457,1,30.00532711,45.24004085
8458,1,30.22770226,44.74548606
8459,1,30.02511112,45.01742019
8460,1,29.99959095,45.2202662
8461,1,30.58903332,45.17733968
8462,1,29.2078501,44.66824566
8463,1,29.18738406,44.29039757
8464,1,29.80210078,44.21640682
8465,1,28.87401665,44.45561503
8466,1,29.73139859,44.6519361
8467,1,30.38249298,45.06279904
8468,1,29.79297122,45.28960078
8469,1,29.22363462,44.29731945
8470,1,29.21475831,44.64388396
8471,1,30.07221676,45.36379877
8472,1,29.28282623,44.64659624
8473,1,30.38945253,44.72248941
8474,1,29.7531052,44.44160501
8475,1,30.18914216,45.43212565
8476,1,29.64674225,44.22092041
8477,1,30.11942276,44.27264753
8478,1,30.04948152,44.1745708
8479,1,30.44049153,44.91934037
8480,1,30.38015962,44.84422782
8481,1,29.85761507,45.23539312
8482,1,30.29089114,45.04209358
8483,1,29.18216216,44.34683418
8484,1,30.29608189,44.30894448
8485,1,29.97484308,44.19873956
8486,1,29.0427859,44.22669857
8487,1,29.6531695,44.14493982
8488,1,29.49425482,44.11559122
8489,1,30.37750265,44.8601155
8490,1,29.13984415,44.7227535
8491,1,30.18895604,44.40908556
8492,1,30.17143749,44.23853948
8493,1,30.03558525,44.78692805
8494,1,29.94229322,44.24231321
8495,1,30.1839047,44.16149133
8496,1,29.80154638,45.3404917
8497,1,30.27748913,44.30479063
8498,1,29.1307773,44.60117768
8499,1,29.23949485,44.12196733
8500,1,30.03759054,44.56479045
8501,1,29.04705556,44.25301593
8502,1,29.87085098,44.27031761
8503,1,30.25611239,45.14986382
8504,1,29.99183679,44.1628248
8505,1,29.23405465,44.70760745
8506,1,29.9588617,45.1345192
8507,1,30.00021446,44.98319264
8508,1,29.33216261,44.50405789
8509,1,30.51582476,45.10914128
8510,1,30.48234985,45.31150258
8511,1,29.58487762,44.29902256
8512,1,29.1180755,44.40987824
8513,1,29.66529104,44.25738403
8514,1,30.46543855,44.66618017
8515,1,29.66848672,45.18694247
8516,1,30.22613952,44.70854918
8517,1,29.37258256,44.71787246
8518,1,30.06093782,44.96750779
8519,1,30.08937323,44.20333333
8520,1,30.33920338,44.97047177
8521,1,30.0923795,44.12440826
8522,1,29.85759644,45.37896732
8523,1,29.41365278,44.71427094
8524,1,30.06234539,45.08946779
8525,1,30.27173021,44.28193613
8526,1,29.90748604,44.87919338
8527,1,30.28475287,44.91786043
8528,1,30.39576445,44.56625181
8529,1,30.17765076,45.29784893
8530,1,29.22394514,44.19818226
8531,1,29.68116602,44.96304457
8532,1,29.74297388,45.18053784
8533,1,29.94486113,44.85543803
8534,1,29.90229029,44.76923515
8535,1,30.5743073,45.10448138
8536,1,30.39737261,45.32575133
8537,1,29.42226801,44.14321288
8538,1,28.99908479,44.47856617
8539,1,30.57519279,44.58183444
8540,1,30.10525021,45.09676942
8541,1,30.47345583,44.66624859
8542,1,28.98629563,44.48363198
8543,1,29.67446433,45.17307529
8544,1,29.29329096,44.50716195
8545,1,29.86673608,44.9140315
8546,1,30.54268832,45.02847282
8547,1,29.21563109,44.31978704
8548,1,29.94768556,44.37855364
8549,1,30.20881049,44.22795099
8550,1,29.83658453,44.61962949
8551,1,29.48521779,44.38901755
8552,1,30.30940738,44.88711099
8553,1,30.36487376,45.0449864
8554,1,29.93673809,45.10918913
8555,1,30.53495534,44.70096074
8556,1,29.21339569,44.16782933
8557,1,29.66863167,44.49206244
8558,1,30.35018016,44.70398164
8559,1,29.80760201,45.24584789
8560,1,29.05734703,44.57446042
8561,1,30.49681314,44.90524787
8562,1,30.37984047,45.32975283
8563,1,29.70648462,44.75099035
8564,1,30.15520615,45.19193211
8565,1,29.79281075,44.56400154
8566,1,30.44996273,44.57111304
8567,1,29.93676393,45.38950029
8568,1,29.65755595,44.42446604
8569,1,29.16636937,44.19633722
8570,1,30.4143897,44.69308656
8571,1,30.57864878,44.73971482
8572,1,30.20821856,44.69263343
8573,1,30.267767,44.88925389
8574,1,29.82964148,44.41689171
8575,1,30.26131334,44.86795541
8576,1,30.14607876,45.18370463
8577,1,30.40951897,44.61894393
8578,1,29.48016417,44.75600659
8579,1,29.87076257,44.43015151
8580,1,28.96678496,44.46751037
8581,1,30.29802759,44.86243782
8582,1,29.94470394,44.77718104
8583,1,29.38658629,44.23837189
8584,1,29.94049168,44.58373024
8585,1,29.2651577,44.69362204
8586,1,29.74951021,44.94907319
8587,1,29.59041425,44.83204991
8588,1,29.94117446,45.21035014
8589,1,30.2720485,44.99397712
8590,1,29.78280495,44.5809307
8591,1,29.00966169,44.19732733
8592,1,30.27119043,44.97933972
8593,1,29.1931586,44.34175604
8594,1,29.88810863,44.96523899
8595,1,29.61306535,44.36340066
8596,1,30.32045718,44.74111199
8597,1,29.10255001,44.33411527
8598,1,30.04748875,44.94285259
8599,1,29.92497113,44.10041256
8600,1,30.09968957,45.15688652
8601,1,29.5300042,44.51921568
8602,1,30.3912758,45.19061369
8603,1,30.29996937,44.50218322
8604,1,29.65875601,44.07917643
8605,1,30.23930523,45.07057284
8606,1,30.25341283,44.81830639
8607,1,29.99486182,45.38272243
8608,1,28.93030388,44.31290433
8609,1,30.29796601,44.72534982
8610,1,30.6203901,44.96943144
8611,1,29.92883038,45.29897196
8612,1,30.45147186,44.74726311
8613,1,29.66084799,44.93798645
8614,1,30.4041437,45.41152328
8615,1,29.87526697,45.1359469
8616,1,30.13392872,44.17311993
8617,1,29.81828559,45.05131851
8618,1,29.4193902,44.6584696
8619,1,29.13438591,44.35072143
8620,1,29.69509106,44.38409796
8621,1,30.38497774,44.62506054
8622,1,29.42921389,44.16207961
8623,1,30.27055457,45.03583249
8624,1,30.31025978,44.73601149
8625,1,29.86297135,45.20635068
8626,1,29.97626842,44.538835
8627,1,28.998998,44.46788287
8628,1,30.3336092,45.27324652
8629,1,30.20517221,44.90553019
8630,1,29.92493998,44.99164314
8631,1,30.11599573,45.2309878
8632,1,29.83688402,44.60444835
8633,1,29.40640337,44.18740193
8634,1,29.95077782,44.20949639
8635,1,29.17430903,44.28269023
8636,1,29.88085781,44.95634922
8637,1,30.17085331,44.57487493
8638,1,29.37211742,44.40339998
8639,1,30.06084962,44.46482214
8640,1,29.89105963,44.10773119
8641,1,29.87596962,44.46581049
8642,1,30.44933445,44.63420185
8643,1,30.24479659,45.4161359
8644,1,29.85746471,44.18071683
8645,1,29.89548174,44.68603694
8646,1,29.41702161,44.23901206
8647,1,30.40706442,44.42930315
8648,1,29.90165547,45.3205031
8649,1,29.91243493,44.81973329
8650,1,29.34404415,44.21097216
8651,1,30.08355448,44.18987255
8652,1,29.64316557,44.42341933
8653,1,29.52098523,44.4341319
8654,1,29.74084865,44.55499554
8655,1,30.0715526,44.62344651
8656,1,29.92056437,44.45353519
8657,1,29.92681654,45.08113456
8658,1,29.76312727,44.37129964
8659,1,29.27517638,44.7800753
8660,1,30.23927251,45.13361336
8661,1,28.8661013,44.33580643
8662,1,29.770079,44.98149314
8663,1,29.16430123,44.64196546
8664,1,30.377463,44.49613856
8665,1,30.22250124,44.50815195
8666,1,29.30245769,44.33441928
8667,1,29.78668523,44.2382397
8668,1,30.12720478,45.19790497
8669,1,29.76775366,44.49899454
8670,1,29.87215463,44.3605069
8671,1,29.66209445,44.57427427
8672,1,29.74862769,44.09054964
8673,1,29.96658107,44.155041
8674,1,29.76957965,44.6525843
8675,1,30.31996376,44.58501352
8676,1,30.13798656,45.4795927
8677,1,29.30998518,44.21699524
8678,1,29.47659972,44.78434477
8679,1,30.24550319,44.69109791
8680,1,30.1570751,44.89088804
8681,1,30.00752818,45.08935863
8682,1,29.9214513,44.80063276
8683,1,29.06144111,44.60336677
8684,1,30.16875063,44.3804435
8685,1,30.31641592,44.91068673
8686,1,30.09478852,44.90089597
8687,1,29.16807421,44.51644152
8688,1,28.94925804,44.37219708
8689,1,28.89090267,44.50133565
8690,1,29.90200196,44.6832866
8691,1,30.26625803,45.02023518
8692,1,30.44480268,44.69571815
8693,1,30.24285846,44.59384856
8694,1,29.72657688,45.06908326
8695,1,30.29062349,44.43996021
8696,1,29.18632477,44.22863776
8697,1,29.24556442,44.74222221
8698,1,30.24513941,44.66235888
8699,1,29.75780649,44.95920779
8700,1,30.39666794,44.80022053
8701,1,29.94152763,44.1796449
8702,1,30.33984197,44.764016
8703,1,29.77775004,44.60618905
8704,1,30.45622631,45.19571655
8705,1,30.01426005,44.64179321
8706,1,29.11720072,44.34365085
8707,1,29.70604862,45.10501524
8708,1,30.38729383,44.89309271
8709,1,29.43682826,44.68917808
8710,1,30.14423478,45.25314119
8711,1,30.3819743,44.84567499
8712,1,30.07063187,44.48018858
8713,1,30.02021335,45.14844135
8714,1,29.7983903,45.13584241
8715,1,29.47942042,44.26066523
8716,1,30.37976276,45.05109638
8717,1,30.2438316,44.87138553
8718,1,30.02287939,45.31809959
8719,1,30.06494956,44.76980371
8720,1,29.50570573,44.50433365
8721,1,30.00950485,44.11606052
8722,1,29.86137806,45.44321164
8723,1,30.52159168,44.98047566
8724,1,29.15744715,44.49722593
8725,1,29.52992582,44.18113657
8726,1,30.06353064,45.16063665
8727,1,30.55465612,44.97447588
8728,1,29.60195993,44.71232554
8729,1,29.11582348,44.45048179
8730,1,29.82593413,44.55149737
8731,1,29.36221587,44.2011823
8732,1,30.40249838,45.00530748
8733,1,29.94741787,45.49012305
8734,1,29.84736812,44.69834029
8735,1,29.27618411,44.35977594
8736,1,30.00551184,44.12854712
8737,1,29.50268847,44.47576998
8738,1,30.25688135,44.8977528
8739,1,30.28141707,44.88081104
8740,1,30.14443915,44.80531666
8741,1,30.23038099,45.1842713
8742,1,29.19724882,44.46307507
8743,1,30.05565007,44.99916272
8744,1,29.7895812,45.24174394
8745,1,29.27689315,44.1964592
8746,1,29.90383291,45.3328714
8747,1,30.40594711,44.6877037
8748,1,29.01774488,44.3972803
8749,1,30.45826209,44.97028483
8750,1,29.43823059,44.71931862
8751,1,29.85508935,44.08301816
8752,1,30.2011457,44.93569297
8753,1,29.03537285,44.25111412
8754,1,30.38810688,44.60956661
8755,1,29.21708094,44.57284864
8756,1,29.89849858,45.41794009
8757,1,29.93930918,44.2782087
8758,1,30.21076068,44.81417478
8759,1,29.65228037,44.21266496
8760,1,29.68640159,44.25397573
8761,1,29.91959644,44.0903114
8762,1,30.50361702,44.87194972
8763,1,28.84134066,44.32966742
8764,1,30.5269493,44.9149129
8765,1,30.22211607,44.79087071
8766,1,30.61086939,44.64447358
8767,1,30.23533651,45.23831754
8768,1,29.45643433,44.31334423
8769,1,29.39252263,44.42562317
8770,1,30.57101677,45.19104896
8771,1,30.11104718,45.12151733
8772,1,29.71859809,45.02940874
8773,1,29.69268275,44.14600629
8774,1,30.46027104,44.65233313
8775,1,30.36106269,44.36975865
8776,1,30.4693672,45.2011323
8777,1,29.28109873,44.35433776
8778,1,29.81532938,44.29793243
8779,1,30.03141206,45.30195323
8780,1,30.00024416,45.32807531
8781,1,29.98954151,44.93070054
8782,1,29.27791982,44.21818955
8783,1,29.29720772,44.20989402
8784,1,29.85934389,44.29293114
8785,1,29.91869143,44.85248988
8786,1,29.45395296,44.79290794
8787,1,29.39840139,44.34776942
8788,1,28.85847657,44.31424758
8789,1,30.50983618,45.26112167
8790,1,29.10962479,44.41504601
8791,1,30.07488222,45.1224259
8792,1,29.46291041,44.4952567
8793,1,30.43733751,44.98076999
8794,1,30.37812847,44.75320006
8795,1,29.75519898,45.12209283
8796,1,28.84821681,44.38014359
8797,1,29.96172403,44.33998705
8798,1,29.76155477,45.02584711
8799,1,29.14837513,44.55781909
8800,1,30.16290798,44.63110034
8801,1,29.62653565,44.14916796
8802,1,29.72799984,44.54141458
8803,1,30.14079807,44.79980635
8804,1,29.81250053,44.25062144
8805,1,30.38671511,45.22511346
8806,1,30.17756018,44.68605251
8807,1,30.11005989,45.22569995
8808,1,29.6145314,44.58344401
8809,1,30.23736007,44.63043814
8810,1,29.93444278,44.68822869
8811,1,29.11406366,44.5930564
8812,1,30.29770263,45.47895268
8813,1,29.16256879,44.21601007
8814,1,28.88839537,44.47113831
8815,1,28.94310165,44.31572984
8816,1,29.22665408,44.29944001
8817,1,30.03137212,45.44602277
8818,1,28.9429653,44.48946061
8819,1,28.85651884,44.45391022
8820,1,29.73598379,44.65317178
8821,1,29.53230053,44.52980495
8822,1,30.08735433,44.21608908
8823,1,30.54889921,45.09464033
8824,1,28.92941649,44.2856982
8825,1,30.05392107,44.8020542
8826,1,29.68260327,44.47568035
8827,1,30.13104215,45.29146457
8828,1,30.02794264,45.2726233
8829,1,30.05538848,44.27352849
8830,1,29.73823831,44.86672033
8831,1,29.15593013,44.46002561
8832,1,29.89974371,44.52124126
8833,1,30.31730209,44.86848175
8834,1,28.86109514,44.32686979
8835,1,30.0630703,44.32685061
8836,1,30.04385076,45.05635524
8837,1,29.30919001,44.65461498
8838,1,30.05932608,44.85130559
8839,1,30.31166752,44.74271572
8840,1,29.43569319,44.18554911
8841,1,30.19704335,44.40720505
8842,1,29.84016891,44.19687325
8843,1,30.54676023,45.01214831
8844,1,29.33950095,44.59693628
8845,1,30.03907155,45.38429719
8846,1,29.82842673,44.31756014
8847,1,29.46876297,44.57174939
8848,1,28.92213535,44.39277452
8849,1,30.06521677,45.28332564
8850,1,30.186837,44.59271578
8851,1,29.9706379,45.17630914
8852,1,30.5831779,45.14012115
8853,1,30.04970445,44.99416578
8854,1,30.32919497,44.45720358
8855,1,30.56424988,45.10029799
8856,1,29.89412424,45.19386983
8857,1,30.17379384,45.21583171
8858,1,29.86394031,45.42373362
8859,1,30.32371463,44.57857545
8860,1,30.28563753,44.46195571
8861,1,29.67597298,44.19785026
8862,1,30.40912309,45.04896021
8863,1,29.96274106,45.36466429
8864,1,29.66421362,44.2521397
8865,1,30.04379551,45.1564158
8866,1,30.07723647,44.29426952
8867,1,30.23871356,44.88087461
8868,1,30.33021416,44.32370031
8869,1,28.80355936,44.40709344
8870,1,29.03822749,44.5129574
8871,1,29.61616088,44.79444348
8872,1,29.15309518,44.14873157
8873,1,30.14422985,45.34004727
8874,1,30.46349231,45.36555153
8875,1,30.21720955,44.73567844
8876,1,29.63090666,44.54083568
8877,1,29.20055935,44.61577113
8878,1,29.44072457,44.38257041
8879,1,30.62385737,44.91406684
8880,1,29.2445739,44.35032065
8881,1,30.19221023,45.23060825
8882,1,29.93281856,44.21272998
8883,1,30.46789938,44.88981097
8884,1,29.27731669,44.69908926
